sg_uf;nm_municipio;cd_cargo;ds_cargo;nr_candidato;nm_candidato;nm_urna_candidato;sg_partido;ds_composicao_coligacao;nr_turno;ds_sit_totalizacao;dt_ult_totalizacao;sg_ue;sq_candidato;nm_tipo_destinacao_votos;sq_eleicao_divulga;aa_eleicao;pc_votos_validos;qt_votos_nom_validos;qt_votos_concorrentes
BA;ITAMARI;11;Prefeito;12;JOSAFÁ RIBEIRO DE SANTANA;ZEBÚ;PDT;PT / PDT;1;Não Eleito;2020-11-15 22:04:43;36153;50000867944;Válido;2030402020;2020;0,2822;1372;4861
BA;ITAMBÉ;11;Prefeito;55;JOSÉ CANDIDO ROCHA ARAÚJO;CANDINHO;PSD;REPUBLICANOS / PTB / CIDADANIA / PSDB / PSD;1;Eleito;2020-11-15 23:12:08;36170;50000632264;Válido;2030402020;2020;0,4503;6568;14585
BA;ITAMBÉ;11;Prefeito;22;CLEA MALTA DE OLIVEIRA ANDRADE;CLÉA MALTA;PL;MDB / PL;1;Não Eleito;2020-11-15 23:12:08;36170;50001093396;Válido;2030402020;2020;0,38;5543;14585
BA;ITAMBÉ;11;Prefeito;13;EDUARDO COELHO DE PAIVA GAMA;EDUARDO GAMA;PT;PSB / PP / PT / PC do B;1;Não Eleito;2020-11-15 23:12:08;36170;50000955921;Válido;2030402020;2020;0,1108;1616;14585
BA;ITAMBÉ;11;Prefeito;12;AGEU DE CARVALHO PIMENTEL;DR AGEU PIMENTEL;PDT;PDT / REDE / PV;1;Não Eleito;2020-11-15 23:12:08;36170;50000955247;Válido;2030402020;2020;0,0553;806;14585
BA;ITAMBÉ;11;Prefeito;27;ARIANA GUSMÃO PELLIZZONI;DRA ARIANA GUSMÃO;DC;DC;1;Não Eleito;2020-11-15 23:12:08;36170;50001091244;Válido;2030402020;2020;0,0036;52;14585
BA;ITANAGRA;11;Prefeito;11;MARCUS GUSTAVO DE SOUZA SARMENTO;MARCUS SARMENTO;PP;PP / MDB;1;Eleito;2020-11-15 22:14:11;36196;50000820215;Válido;2030402020;2020;0,4979;2348;4716
BA;ITANAGRA;11;Prefeito;13;DANIA MARIA DA SILVA;DANIA;PT;PT / PROS / REPUBLICANOS / PSD;1;Não Eleito;2020-11-15 22:14:11;36196;50001082904;Válido;2030402020;2020;0,4656;2196;4716
BA;ITANAGRA;11;Prefeito;65;PAULO JOSÉ CINTRA SANTOS;PAULO CINTRA;PC do B;PC do B;1;Não Eleito;2020-11-15 22:14:11;36196;50001181759;Válido;2030402020;2020;0,0286;135;4716
BA;ITANAGRA;11;Prefeito;25;OZEAS SANTOS DE SOUZA;ZAI;DEM;DEM / PSL / PSDB;1;Não Eleito;2020-11-15 22:14:11;36196;50000934515;Válido;2030402020;2020;0,0078;37;4716
BA;ITANHÉM;11;Prefeito;55;MILDSON DIAS MEDEIROS;MILDSON MEDEIROS;PSD;PT / PSD / PP;1;Eleito;2020-11-15 22:25:11;36218;50000993611;Válido;2030402020;2020;0,6299;7333;11642
BA;ITANHÉM;11;Prefeito;15;ZULMA PINHEIRO DOS SANTOS VAZ;ZULMA PINHEIRO;MDB;PTB / MDB / PROS;1;Não Eleito;2020-11-15 22:25:11;36218;50000833251;Válido;2030402020;2020;0,3309;3852;11642
BA;ITANHÉM;11;Prefeito;77;SAULO RIBEIRO CACIQUE;SAULO CACIQUE;SOLIDARIEDADE;SOLIDARIEDADE;1;Não Eleito;2020-11-15 22:25:11;36218;50000642195;Válido;2030402020;2020;0,0393;457;11642
BA;ITAPARICA;11;Prefeito;14;JOSE ELIAS DAS VIRGENS OLIVEIRA;ZEZINHO;PTB;PTB / SOLIDARIEDADE / PC do B / DEM;1;Eleito;2020-11-15 23:38:23;36234;50000945790;Válido;2030402020;2020;0,4718;6482;13740
BA;ITAPARICA;11;Prefeito;40;MARLYLDA BARBUDA DOS SANTOS;PROF MARLYLDA;PSB;PT / REPUBLICANOS / PSB;1;Não Eleito;2020-11-15 23:38:23;36234;50001206396;Válido;2030402020;2020;0,4245;5833;13740
BA;ITAPARICA;11;Prefeito;55;RAIMUNDO NONATO DA HORA FILHO;RAIMUNDO DA HORA  PR RAIMUNDO;PSD;PSD;1;Não Eleito;2020-11-15 23:38:23;36234;50001207279;Válido;2030402020;2020;0,1037;1425;13740
BA;ITAPEBI;11;Prefeito;11;JUAREZ DA SILVA OLIVEIRA;PEBA;PP;REPUBLICANOS / PP;1;Eleito;2020-12-14 08:59:46;36277;50000744287;Válido;2030402020;2020;0,5872;3650;6216
BA;ITAPEBI;11;Prefeito;55;CLÁUDIO HENRIQUE FERREIRA DE CARVALHO;CLÁUDIO CARVALHO;PSD;PT / PODE / PL / SOLIDARIEDADE / PSD;1;Não Eleito;2020-12-14 08:59:46;36277;50000973720;Válido;2030402020;2020;0,4128;2566;6216
BA;ITAPETINGA;11;Prefeito;15;RODRIGO HAGGE COSTA;RODRIGO HAGGE;MDB;DEM / MDB / PSC / REPUBLICANOS / PL / PSDB;1;Eleito;2020-11-15 22:22:52;36293;50000969502;Válido;2030402020;2020;0,7031;23639;33621
BA;ITAPETINGA;11;Prefeito;13;JOSE AMARAL NASCIMENTO FILHO;AMARAL JUNIOR;PT;PT;1;Não Eleito;2020-11-15 22:22:52;36293;50001080954;Válido;2030402020;2020;0,1462;4916;33621
BA;ITAPETINGA;11;Prefeito;12;JURACI NUNES DE OLIVEIRA;JURACI NUNES;PDT;PDT / PSB / PP;1;Não Eleito;2020-11-15 22:22:52;36293;50001225414;Válido;2030402020;2020;0,0728;2448;33621
BA;ITAPETINGA;11;Prefeito;65;JOSÉ GILSON FELÍCIO DE JESUS;GILSON DE JESUS;PC do B;PC do B;1;Não Eleito;2020-11-15 22:22:52;36293;50001226006;Válido;2030402020;2020;0,0417;1403;33621
BA;ITAPETINGA;11;Prefeito;27;PAULO ROBERTO RIBEIRO DA SILVA;PAULO DA GELADEIRA;DC;DC;1;Não Eleito;2020-11-15 22:22:52;36293;50000970778;Válido;2030402020;2020;0,0361;1215;33621
BA;ITAPICURU;11;Prefeito;55;JOSE MOREIRA DE CARVALHO NETO;MOREIRA;PSD;PSD / PC do B / PDT / PATRIOTA / PT;1;Eleito;2020-11-15 22:34:34;36315;50001104920;Válido;2030402020;2020;0,6173;10431;16899
BA;ITAPICURU;11;Prefeito;11;MAGNO FERREIRA DE SOUZA;MAGNO SOUZA;PP;PP / DEM;1;Não Eleito;2020-11-15 22:34:34;36315;50001113708;Válido;2030402020;2020;0,3827;6468;16899
BA;ITAPITANGA;11;Prefeito;40;JOSE ROBERTO DOS SANTOS TOLENTINO;RÓ DE BETO;PSB;PP / PDT / PSB / PSD / PC do B;1;Eleito;2020-11-15 19:42:52;36331;50001144486;Válido;2030402020;2020;0,5952;2872;4825
BA;ITAPITANGA;11;Prefeito;20;HIBERLON GUIMARÃES DOS SANTOS;HIBERLON GUIMARÃES;PSC;REPUBLICANOS / PSC / DEM;1;Não Eleito;2020-11-15 19:42:52;36331;50001142789;Válido;2030402020;2020;0,3981;1921;4825
BA;ITAPITANGA;11;Prefeito;19;MELQUIOR DAVID OLIVEIRA DOS SANTOS;MELK DAVID;PODE;PODE;1;Não Eleito;2020-11-15 19:42:52;36331;50001144662;Válido;2030402020;2020;0,0066;32;4825
BA;ITAPÉ;11;Prefeito;11;NAELITON ROSA PINTO;NAELITON;PP;PP / PC do B / PODE;1;Eleito;2020-11-15 22:17:20;36250;50000719864;Válido;2030402020;2020;0,5433;3566;6563
BA;ITAPÉ;11;Prefeito;55;HUMBERTO AUGUSTO FERNANDES MATTOS;DR HUMBERTO;PSD;DEM / PSD;1;Não Eleito;2020-11-15 22:17:20;36250;50000913997;Válido;2030402020;2020;0,4567;2997;6563
BA;ITAQUARA;11;Prefeito;40;MARCO AURÉLIO WANDERLEY CRUZ COSTA;MARCO AURÉLIO;PSB;PSD / PSB;1;Eleito;2020-11-15 22:41:04;36358;50000935872;Válido;2030402020;2020;0,5422;2855;5266
BA;ITAQUARA;11;Prefeito;11;LEONARDO CHAGAS BARRETO;LEO DE EDINHO;PP;PP;1;Não Eleito;2020-11-15 22:41:04;36358;50000887862;Válido;2030402020;2020;0,4559;2401;5266
BA;ITAQUARA;11;Prefeito;36;ANDERSON OLIVEIRA DE JESUS;ANDERSON OLIVEIRA;PTC;PTC;1;Não Eleito;2020-11-15 22:41:04;36358;50001252254;Válido;2030402020;2020;0,0019;10;5266
BA;ITARANTIM;11;Prefeito;55;FÁBIO PEREIRA GUSMÃO;FÁBIO GUSMÃO;PSD;PT / PL / PSD;1;Eleito;2020-11-15 22:21:22;36374;50000638338;Válido;2030402020;2020;0,536;5679;10595
BA;ITARANTIM;11;Prefeito;25;PAULO SILVA VIEIRA;PAULO CONSTRUÇÃO;DEM;MDB / DEM;1;Não Eleito;2020-11-15 22:21:22;36374;50001096174;Válido;2030402020;2020;0,3159;3347;10595
BA;ITARANTIM;11;Prefeito;11;EDUARDO ALMEIDA SANTOS;DU ALMEIDA;PP;REPUBLICANOS / PP / AVANTE / PSDB;1;Não Eleito;2020-11-15 22:21:22;36374;50001095989;Válido;2030402020;2020;0,1454;1540;10595
BA;ITARANTIM;11;Prefeito;51;MELQUIADES PEREIRA DE SOUSA;COELHÃO;PATRIOTA;PATRIOTA;1;Não Eleito;2020-11-15 22:21:22;36374;50001206645;Válido;2030402020;2020;0,0027;29;10595
BA;ITATIM;11;Prefeito;55;DAIANE SILVA DOS ANJOS;DAIANE;PSD;PSD;1;Eleito;2020-11-15 22:10:59;36382;50001155112;Válido;2030402020;2020;0,5527;5734;10375
BA;ITATIM;11;Prefeito;11;THAYNÁ ALMEIDA NUNES;THAYNÁ DO AMIGO INHO;PP;PP / PODE / REPUBLICANOS;1;Não Eleito;2020-11-15 22:10:59;36382;50001273575;Válido;2030402020;2020;0,4473;4641;10375
BA;ITIRUÇU;11;Prefeito;55;LORENNA MOURA DI GREGORIO;DRA LORENNA;PSD;PDT / MDB / DEM / PSD;1;Eleito;2020-11-15 23:41:19;36390;50000770988;Válido;2030402020;2020;0,5818;3845;6609
BA;ITIRUÇU;11;Prefeito;40;AILTON CEZARINO DE NOVAES;AILTON CEZARINO;PSB;PP / PSDB / PSB;1;Não Eleito;2020-11-15 23:41:19;36390;50000788863;Válido;2030402020;2020;0,4182;2764;6609
BA;ITIÚBA;11;Prefeito;11;JOSÉ FRANCISCO DOS SANTOS FILHO;ZÉ DO RÁDIO;PP;PDT / PP / REPUBLICANOS;1;Eleito;2020-11-15 22:26:09;36412;50001121179;Válido;2030402020;2020;0,4833;10263;21234
BA;ITIÚBA;11;Prefeito;65;CECILIA PETRINA DE CARVALHO;DRA CECILIA;PC do B;PT / REDE / PSB / PROS / PC do B;1;Não Eleito;2020-11-15 22:26:09;36412;50001111870;Válido;2030402020;2020;0,4796;10184;21234
BA;ITIÚBA;11;Prefeito;55;JOSE HUMBERTO PEREIRA CAMPOS;PROFESSOR JOSE HUMBERTO;PSD;PSD;1;Não Eleito;2020-11-15 22:26:09;36412;50001002501;Válido;2030402020;2020;0,0371;787;21234
BA;ITORORÓ;11;Prefeito;11;PAULO CARNEIRO RIOS;PAULO RIOS;PP;PP / PSB / PSDB;1;Eleito;2020-11-15 22:22:43;36439;50000728176;Válido;2030402020;2020;0,7175;8983;12520
BA;ITORORÓ;11;Prefeito;25;JONATAS DAYAN LISBOA DOS SANTOS;JONATAS;DEM;DEM / REPUBLICANOS;1;Não Eleito;2020-11-15 22:22:43;36439;50001161070;Válido;2030402020;2020;0,2807;3514;12520
BA;ITORORÓ;11;Prefeito;65;RUBENALDO CORDEIRO DE MIRANDA;RUBINHO CORDEIRO;PC do B;PT / CIDADANIA / PC do B;1;Não Eleito;2020-11-15 22:22:43;36439;50000818466;Válido;2030402020;2020;0,0018;23;12520
BA;ITUAÇU;11;Prefeito;55;PHELLIPE RAMONN GONÇALVES BRITO;PHELLIPE BRITO;PSD;PDT / PSB / PSD;1;Eleito;2020-11-15 22:42:43;36455;50001169341;Válido;2030402020;2020;0,49;5968;12179
BA;ITUAÇU;11;Prefeito;11;ADALBERTO ALVES LUZ;ADALBERTO;PP;PP / PT / PL / PTC / PSDB;1;Não Eleito;2020-11-15 22:42:43;36455;50000675520;Válido;2030402020;2020;0,4815;5864;12179
BA;ITUAÇU;11;Prefeito;17;MATHEUS SANTOS BRITO FONTANA;DR MATHEUS BRITO;PSL;PSL;1;Não Eleito;2020-11-15 22:42:43;36455;50000635073;Válido;2030402020;2020;0,0247;301;12179
BA;ITUAÇU;11;Prefeito;50;CELIO DA COSTA BRITO FILHO;CELIO BEU;PSOL;PSOL / REDE;1;Não Eleito;2020-11-15 22:42:43;36455;50000919531;Válido;2030402020;2020;0,0038;46;12179
BA;ITUBERÁ;11;Prefeito;11;REGES JONAS ARAGÃO SANTOS;REGES;PP;DEM / PSDB / PP / PL / PC do B;1;Eleito;2020-11-15 23:04:20;36471;50000782075;Válido;2030402020;2020;0,6353;8442;13288
BA;ITUBERÁ;11;Prefeito;13;VIVALDO REIS DE SOUZA;NETO BAÉ;PT;PT / PTB / PSB;1;Não Eleito;2020-11-15 23:04:20;36471;50000661146;Válido;2030402020;2020;0,2629;3494;13288
BA;ITUBERÁ;11;Prefeito;10;JERONIMO SILVA DOS SANTOS;JERONIMO SILVA;REPUBLICANOS;REPUBLICANOS;1;Não Eleito;2020-11-15 23:04:20;36471;50000701450;Válido;2030402020;2020;0,1017;1352;13288
BA;IUIU;11;Prefeito;55;REINALDO BARBOSA DE GÓES;REINALLDO GÓES;PSD;PSD / PP;1;Eleito;2021-06-01 13:43:56;30660;50000886751;Válido;2030402020;2020;0,6822;4641;6803
BA;JABORANDI;11;Prefeito;45;MARCOS ANTÔNIO MATOS DA SILVA;DR MARCOS;PSDB;PP / DEM / PSB / PSDB;1;Eleito;2020-11-15 22:34:08;30678;50001244607;Válido;2030402020;2020;0,5066;3900;7698
BA;JABORANDI;11;Prefeito;22;MÁRCIA RAMOS DA SILVA;MÁRCIA;PL;PL / PSD / PC do B;1;Não Eleito;2020-11-15 22:34:08;30678;50000768342;Válido;2030402020;2020;0,4934;3798;7698
BA;JACARACI;11;Prefeito;55;ANTONIO CARLOS FREIRE DE ABREU;ANTONIO CARLOS;PSD;PSD / PP;1;Eleito;2020-11-15 22:54:04;36498;50000701432;Válido;2030402020;2020;0,6793;5658;8329
BA;JACARACI;11;Prefeito;13;FABIO SOARES ROCHA;PROFESSOR FABIO;PT;PT;1;Não Eleito;2020-11-15 22:54:04;36498;50000853974;Válido;2030402020;2020;0,3207;2671;8329
BA;JACOBINA;11;Prefeito;65;TIAGO MANOEL DIAS FERREIRA;TIAGO DIAS;PC do B;PODE / PSB / PDT / DC / PP / PL / PC do B / PROS / PATRIOTA;1;Eleito;2020-12-14 11:35:13;36510;50000789632;Válido;2030402020;2020;0,4582;19207;41918
BA;JACOBINA;11;Prefeito;25;LUCIANO ANTONIO PINHEIRO;LUCIANO DA LOCAR;DEM;PTC / DEM / PV / REPUBLICANOS / CIDADANIA / SOLIDARIEDADE / PSDB;1;Não Eleito;2020-12-14 11:35:13;36510;50001113296;Válido;2030402020;2020;0,4391;18405;41918
BA;JACOBINA;11;Prefeito;13;MARIANA MATOS DE OLIVEIRA;MARIANA OLIVEIRA;PT;PT;1;Não Eleito;2020-12-14 11:35:13;36510;50000979331;Válido;2030402020;2020;0,1027;4306;41918
BA;JAGUAQUARA;11;Prefeito;11;EDIONE OLIVEIRA AGOSTINONE;EDIONE;PP;PP / PDT / PL;1;Eleito;2020-11-15 22:41:19;36536;50000969272;Válido;2030402020;2020;0,4714;11685;24788
BA;JAGUAQUARA;11;Prefeito;55;RAIMUNDO LOUZADO ANDRADE;RAIMUNDO DO CALDO;PSD;REPUBLICANOS / DEM / PC do B / PSD;1;Não Eleito;2020-11-15 22:41:19;36536;50000794295;Válido;2030402020;2020;0,4691;11627;24788
BA;JAGUAQUARA;11;Prefeito;19;FLAVIO EMANUEL SOUZA DE SOUZA;FLAVINHO SOUZA;PODE;PODE / PV;1;Não Eleito;2020-11-15 22:41:19;36536;50000791512;Válido;2030402020;2020;0,0492;1220;24788
BA;JAGUAQUARA;11;Prefeito;17;PEDRO BERNARDINO FILHO;PEDRO BERNARDINO;PSL;PSL;1;Não Eleito;2020-11-15 22:41:19;36536;50000653537;Válido;2030402020;2020;0,0103;256;24788
BA;JAGUARARI;11;Prefeito;13;ANTONIO FERREIRA DO NASCIMENTO;SEU ANTONIO;PT;PSB / PT / PC do B;1;Eleito;2020-11-15 22:22:42;36552;50001080310;Válido;2030402020;2020;0,5396;9411;17442
BA;JAGUARARI;11;Prefeito;45;EVERTON CARVALHO ROCHA;EVERTON ROCHA;PSDB;DEM / PSDB / PP / MDB;1;Não Eleito;2020-11-15 22:22:42;36552;50001166097;Válido;2030402020;2020;0,4604;8031;17442
BA;JAGUARIPE;11;Prefeito;55;HERÁCLITO ROCHA ARANDAS;ARANDAS;PSD;PL / PP / PSD;1;Eleito;2020-11-15 23:00:02;36579;50000912387;Válido;2030402020;2020;0,5721;6676;11669
BA;JAGUARIPE;11;Prefeito;65;FABIO NONATO BARBOSA;DR FABIO;PC do B;PC do B;1;Não Eleito;2020-11-15 23:00:02;36579;50000912688;Válido;2030402020;2020;0,4279;4993;11669
BA;JANDAÍRA;11;Prefeito;70;ADILSON AIRES LEITE DE ÁVILA JUNIOR;ADILSON LEITE;AVANTE;PSDB / PP / PT / CIDADANIA / AVANTE;1;Eleito;2020-11-15 23:15:31;36595;50001222299;Válido;2030402020;2020;0,5016;3607;7191
BA;JANDAÍRA;11;Prefeito;55;GILDÁSIO MENDES LOPES;GILDÁSIO;PSD;PSD / PV;1;Não Eleito;2020-11-15 23:15:31;36595;50000671669;Válido;2030402020;2020;0,4813;3461;7191
BA;JANDAÍRA;11;Prefeito;22;NELSON DOS REIS VIEIRA;NELSON VIEIRA;PL;PL;1;Não Eleito;2020-11-15 23:15:31;36595;50000762446;Válido;2030402020;2020;0,0171;123;7191
BA;JEQUIÉ;11;Prefeito;11;ZENILDO BRANDÃO SANTANA;ZÉ COCÁ;PP;PP / PT / PSDB / PODE / DEM / PV;1;Eleito;2020-11-15 22:10:00;36617;50000788865;Válido;2030402020;2020;0,3829;30301;79137
BA;JEQUIÉ;11;Prefeito;51;JAMES MEIRA DE OLIVEIRA;JAMES MEIRA;PATRIOTA;PATRIOTA;1;Não Eleito;2020-11-15 22:10:00;36617;50000698462;Válido;2030402020;2020;0,3463;27407;79137
BA;JEQUIÉ;11;Prefeito;55;FERNANDO COSTA VIEIRA;DR FERNANDO;PSD;MDB / PSC / PSD / AVANTE / SOLIDARIEDADE / REPUBLICANOS / PMB;1;Não Eleito;2020-11-15 22:10:00;36617;50001045576;Válido;2030402020;2020;0,2291;18128;79137
BA;JEQUIÉ;11;Prefeito;50;JOSÉ CARLOS BASTOS PEREIRA;PÉ ROXO;PSOL;PSOL;1;Não Eleito;2020-11-15 22:10:00;36617;50000960244;Válido;2030402020;2020;0,023;1817;79137
BA;JEQUIÉ;11;Prefeito;65;RITA RODRIGUES SOUZA;RITA RODRIGUES;PC do B;PC do B;1;Não Eleito;2020-11-15 22:10:00;36617;50001046028;Válido;2030402020;2020;0,0188;1484;79137
BA;JEREMOABO;11;Prefeito;11;DERISVALDO JOSE DOS SANTOS;DERI DO PALOMA;PP;PODE / DEM / PP / PSL / PSB / PSDB / PL / PC do B;1;Eleito;2020-11-16 00:30:30;36633;50000795813;Válido;2030402020;2020;0,5035;11509;22859
BA;JEREMOABO;11;Prefeito;55;ANABEL DE SÁ LIMA CARVALHO;ANABEL DE TISTA;PSD;PSD / REPUBLICANOS / PDT / MDB / SOLIDARIEDADE / PT;1;Não Eleito;2020-11-16 00:30:30;36633;50000638446;Válido;2030402020;2020;0,4965;11350;22859
BA;JIQUIRIÇÁ;11;Prefeito;40;JOAO FERNANDO ALVES COSTA;CASCALHO;PSB;PL / PSB / PC do B / PDT;1;Eleito;2020-11-15 23:04:20;36650;50001184778;Válido;2030402020;2020;0,722;5906;8180
BA;JIQUIRIÇÁ;11;Prefeito;11;VALDEMAR ANDRADE FILHO;VALDEMAR;PP;PT / PP / REPUBLICANOS;1;Não Eleito;2020-11-15 23:04:20;36650;50000928391;Válido;2030402020;2020;0,278;2274;8180
BA;JITAÚNA;11;Prefeito;11;PATRICK GILBERTO RODRIGUES LOPES;PATRICK LOPES;PP;PP / PROS;1;Eleito;2020-11-15 22:33:37;36676;50000835263;Válido;2030402020;2020;0,6633;5637;8499
BA;JITAÚNA;11;Prefeito;55;RUBIA CRISTINA LIMA NÓBREGA ROCHA;PROFESSORA RUBIA;PSD;PT / PSD;1;Não Eleito;2020-11-15 22:33:37;36676;50000835367;Válido;2030402020;2020;0,3367;2862;8499
BA;JOÃO DOURADO;11;Prefeito;22;DIAMERSON COSTA CARDOSO DOURADO;DI CARDOSO;PL;PSB / PT / PL / PC do B;1;Eleito;2020-11-15 22:36:34;30996;50001241692;Válido;2030402020;2020;0,5235;7635;14585
BA;JOÃO DOURADO;11;Prefeito;55;ABIMAEL DOURADO LIMA JÚNIOR;JUNINHO;PSD;PSD / MDB;1;Não Eleito;2020-11-15 22:36:34;30996;50000675247;Válido;2030402020;2020;0,4765;6950;14585
BA;JUAZEIRO;11;Prefeito;45;SUZANA ALEXANDRE DE CARVALHO RAMOS;SUZANA RAMOS;PSDB;PSDB / PDT / PTB / PATRIOTA / PROS / SOLIDARIEDADE / REDE / PTC / PRTB / PV;1;Eleito;2020-11-15 22:32:50;36692;50000708921;Válido;2030402020;2020;0,5568;64229;115357
BA;JUAZEIRO;11;Prefeito;13;MARCUS PAULO ALCANTARA BOMFIM;PAULO BOMFIM;PT;PODE / PSB / PP / PT / DC / PSD / PC do B / MDB;1;Não Eleito;2020-11-15 22:32:50;36692;50000836340;Válido;2030402020;2020;0,2909;33553;115357
BA;JUAZEIRO;11;Prefeito;25;JOSE ANSELMO MOREIRA BISPO;CORONEL ANSELMO BISPO;DEM;CIDADANIA / DEM / PSL / PSC / PL;1;Não Eleito;2020-11-15 22:32:50;36692;50000987573;Válido;2030402020;2020;0,1041;12006;115357
BA;JUAZEIRO;11;Prefeito;10;RAFFANI STEFANI FONSECA SOUZA;RAFFANI SOUZA;REPUBLICANOS;REPUBLICANOS;1;Não Eleito;2020-11-15 22:32:50;36692;50000785143;Válido;2030402020;2020;0,0387;4467;115357
BA;JUAZEIRO;11;Prefeito;50;BRENO RAINAN BRAGA DA SILVA;BRENO;PSOL;PSOL;1;Não Eleito;2020-11-15 22:32:50;36692;50001241847;Válido;2030402020;2020;0,0056;646;115357
BA;JUAZEIRO;11;Prefeito;70;LEONILTON MOREIRA DA SILVA;CAPITÃO MOREIRA;AVANTE;AVANTE;1;Não Eleito;2020-11-15 22:32:50;36692;50001181832;Válido;2030402020;2020;0,004;456;115357
BA;JUCURUÇU;11;Prefeito;45;ARIVALDO DE ALMEIDA COSTA;LILI;PSDB;PSDB / DEM;1;Eleito;2020-11-15 22:51:27;36706;50000862079;Válido;2030402020;2020;0,5042;3391;6725
BA;JUCURUÇU;11;Prefeito;55;EDEMARK PINHEIRO DE ALMEIDA RUAS;MARQUINHO DE JOTA;PSD;PSD / PROS / PP;1;Não Eleito;2020-11-15 22:51:27;36706;50000867358;Válido;2030402020;2020;0,4958;3334;6725
BA;JUSSARA;11;Prefeito;11;TACIANO MENDES DA SILVA;TACINHO MENDES;PP;PP / REPUBLICANOS / DEM;1;Eleito;2020-11-15 22:42:10;36714;50000835794;Válido;2030402020;2020;0,5265;5687;10802
BA;JUSSARA;11;Prefeito;55;THIAGO MENDES ROCHA;THIAGO DE MARISTELA;PSD;PSD;1;Não Eleito;2020-11-15 22:42:10;36714;50000930034;Válido;2030402020;2020;0,4735;5115;10802
BA;JUSSARI;11;Prefeito;55;ANTONIO CARLOS BANDEIRA VALETE;VALETE;PSD;PSD / PP / REPUBLICANOS;1;Eleito;2020-11-15 21:57:40;30694;50001116702;Válido;2030402020;2020;0,7212;2607;3615
BA;JUSSARI;11;Prefeito;13;ERISVALDO OLIVEIRA MORAES;ERI MORAES;PT;PT / PDT;1;Não Eleito;2020-11-15 21:57:40;30694;50001075420;Válido;2030402020;2020;0,2788;1008;3615
BA;JUSSIAPE;11;Prefeito;55;ÉDER JAKES SOUZA AGUIAR;DR ÉDER;PSD;PSD;1;Eleito;2020-11-15 23:05:24;36730;50001028167;Válido;2030402020;2020;0,5476;3066;5599
BA;JUSSIAPE;11;Prefeito;40;JOSE SANTOS LUZ;ZÉ LUZ;PSB;PSB;1;Não Eleito;2020-11-15 23:05:24;36730;50000647858;Válido;2030402020;2020;0,4481;2509;5599
BA;JUSSIAPE;11;Prefeito;10;EDSON CAIRES E SILVA;EDSON CAIRES;REPUBLICANOS;REPUBLICANOS;1;Não Eleito;2020-11-15 23:05:24;36730;50000913963;Válido;2030402020;2020;0,0043;24;5599
BA;LAFAIETE COUTINHO;11;Prefeito;11;JOSE FREITAS DE SANTANA JUNIOR;JOAO VEI;PP;PP / PODE / DEM;1;Eleito;2020-11-15 22:27:14;36757;50000698287;Válido;2030402020;2020;0,5204;1656;3182
BA;LAFAIETE COUTINHO;11;Prefeito;55;ORLANDO CARDOSO DOS SANTOS;ORLANDO CARDOSO;PSD;PSD / PDT;1;Não Eleito;2020-11-15 22:27:14;36757;50000706889;Válido;2030402020;2020;0,4796;1526;3182
BA;LAGOA REAL;11;Prefeito;15;PEDRO CARDOSO CASTRO;PEDRO CARDOSO;MDB;MDB;1;Eleito;2020-11-15 22:52:31;36765;50000744440;Válido;2030402020;2020;0,5098;4376;8584
BA;LAGOA REAL;11;Prefeito;25;JOSÉ CARLOS TRINDADE DUCA;BIDA;DEM;DEM / PSD;1;Não Eleito;2020-11-15 22:52:31;36765;50000742569;Válido;2030402020;2020;0,4902;4208;8584
BA;LAJE;11;Prefeito;55;KLEDSON DUARTE MOTA;BINHO DE MOTA;PSD;PP / PSD / PSB;1;Eleito;2020-11-15 23:05:41;36773;50000742990;Válido;2030402020;2020;0,5281;8060;15263
BA;LAJE;11;Prefeito;19;ANTONIO LUCAS DO ESPIRITO SANTO ANDRADE;TANY MOTOS;PODE;PT / PDT / PODE / REPUBLICANOS;1;Não Eleito;2020-11-15 23:05:41;36773;50000928442;Válido;2030402020;2020;0,3106;4741;15263
BA;LAJE;11;Prefeito;22;EDILSON CAMPOS MAGALHAES ALVES;DELEGADO EDILSON MAGALHAES;PL;PL / PSL;1;Não Eleito;2020-11-15 23:05:41;36773;50000700031;Válido;2030402020;2020;0,1613;2462;15263
BA;LAJEDINHO;11;Prefeito;55;ANTONIO MARIO LIMA SILVA;ANTONIO MÁRIO;PSD;PSD;1;Eleito;2020-11-15 22:09:01;36811;50000668978;Válido;2030402020;2020;0,5999;1690;2817
BA;LAJEDINHO;11;Prefeito;13;VALDENILSON JESUS SILVA;VALDENILSON;PT;PT / AVANTE;1;Não Eleito;2020-11-15 22:09:01;36811;50000960409;Válido;2030402020;2020;0,4001;1127;2817
BA;LAJEDO DO TABOCAL;11;Prefeito;11;ANTÔNIO MARCOS ARAÚJO DE SENA;MARQUINHOS SENA;PP;PP / DEM;1;Eleito;2020-11-15 23:40:54;36820;50000923736;Válido;2030402020;2020;0,5233;2505;4787
BA;LAJEDO DO TABOCAL;11;Prefeito;55;EDEMICIO DA SILVA CAMPOS;DEDÊ CAMPOS;PSD;SOLIDARIEDADE / PSD;1;Não Eleito;2020-11-15 23:40:54;36820;50000924603;Válido;2030402020;2020;0,2459;1177;4787
BA;LAJEDO DO TABOCAL;11;Prefeito;40;ADALICIO ALMEIDA DA SILVA;LICINHO;PSB;PSB / PDT / PSC;1;Não Eleito;2020-11-15 23:40:54;36820;50000770740;Válido;2030402020;2020;0,2308;1105;4787
