sg_uf;nm_municipio;cd_cargo;ds_cargo;nr_candidato;nm_candidato;nm_urna_candidato;sg_partido;ds_composicao_coligacao;nr_turno;ds_sit_totalizacao;dt_ult_totalizacao;sg_ue;sq_candidato;nm_tipo_destinacao_votos;sq_eleicao_divulga;aa_eleicao;pc_votos_validos;qt_votos_nom_validos;qt_votos_concorrentes
SP;MOGI DAS CRUZES;11;Prefeito;45;MARCUS VINICIUS DE ALMEIDA E MELO;MARCUS MELO;PSDB;PSL / PV / DEM / PSDB / MDB / REPUBLICANOS / PP / AVANTE / PSB / PC do B / PL / REDE / PSC / CIDADANIA / PSD;2;Não Eleito;2020-11-29 19:41:58;67130;250000720963;Válido;2030402020;2020;0,4161;81714;196370
SP;PIRACICABA;11;Prefeito;25;LUCIANO SANTOS TAVARES DE ALMEIDA;LUCIANO ALMEIDA;DEM;DEM;2;Eleito;2020-11-29 19:00:52;68756;250000646894;Válido;2030402020;2020;0,542;85081;156978
SP;PRAIA GRANDE;11;Prefeito;45;RAQUEL AUXILIADORA CHINI;RAQUEL CHINI;PSDB;PSDB / MDB / CIDADANIA / DEM / SOLIDARIEDADE / PTB / PMB;2;Eleito;2020-11-29 19:01:11;69213;250000663009;Válido;2030402020;2020;0,5352;75739;141519
SP;PRAIA GRANDE;11;Prefeito;17;DANILO MARCO MORGADO SILVA;DANILO MORGADO;PSL;PSC / PSL;2;Não Eleito;2020-11-29 19:01:11;69213;250000867103;Válido;2030402020;2020;0,4648;65780;141519
SP;RIBEIRÃO PRETO;11;Prefeito;45;ANTONIO DUARTE NOGUEIRA JUNIOR;DUARTE NOGUEIRA;PSDB;PP / REPUBLICANOS / PSDB / DEM / PTB / PSC / PL;2;Eleito;2020-11-29 18:45:19;69698;250000674980;Válido;2030402020;2020;0,6316;154428;244493
SP;RIBEIRÃO PRETO;11;Prefeito;40;SUELY VILELA;SUELY VILELA;PSB;PSD / PODE / SOLIDARIEDADE / PSB / CIDADANIA;2;Não Eleito;2020-11-29 18:45:19;69698;250001098970;Válido;2030402020;2020;0,3684;90065;244493
SP;SOROCABA;11;Prefeito;10;RODRIGO MAGANHATO;RODRIGO MANGA;REPUBLICANOS;PL / PROS / REPUBLICANOS / PP / PRTB / PSD / PTC / PTB;2;Eleito;2020-11-29 18:52:57;71455;250000736315;Válido;2030402020;2020;0,5258;153228;291429
SP;SOROCABA;11;Prefeito;17;JAQUELINE LILIAN BARCELOS COUTINHO;JAQUELINE COUTINHO;PSL;MDB / PSL / PSC / PSB / PATRIOTA;2;Não Eleito;2020-11-29 18:52:57;71455;250000936020;Válido;2030402020;2020;0,4742;138201;291429
SP;SÃO PAULO;11;Prefeito;45;BRUNO COVAS LOPES;BRUNO COVAS;PSDB;PP / MDB / PODE / PSC / PL / CIDADANIA / DEM / PTC / PV / PSDB / PROS;2;Eleito;2020-11-29 20:30:04;71072;250000896546;Válido;2030402020;2020;0,5938;3169121;5337230
SP;SÃO PAULO;11;Prefeito;50;GUILHERME CASTRO BOULOS;GUILHERME BOULOS;PSOL;PCB / PSOL / UP;2;Não Eleito;2020-11-29 20:30:04;71072;250000746936;Válido;2030402020;2020;0,4062;2168109;5337230
SP;SÃO VICENTE;11;Prefeito;19;KAYO FELYPE NACHTAJLER AMADO;KAYO AMADO;PODE;PODE / DEM / AVANTE;2;Eleito;2020-11-29 19:41:19;71218;250000665261;Válido;2030402020;2020;0,563;90876;161402
SP;SÃO VICENTE;11;Prefeito;45;SOLANGE CRISTINA DE FREITAS;SOLANGE FREITAS;PSDB;PSDB;2;Não Eleito;2020-11-29 19:41:19;71218;250001119403;Válido;2030402020;2020;0,437;70526;161402
SP;TABOÃO DA SERRA;11;Prefeito;19;JOSE APRIGIO DA SILVA;APRIGIO;PODE;PODE / PSD / PSC / PATRIOTA;2;Eleito;2020-11-29 19:28:52;71579;250000678328;Válido;2030402020;2020;0,5063;67853;134011
SP;TABOÃO DA SERRA;11;Prefeito;45;DANIEL PLANA BOGALHO;ENGENHEIRO DANIEL;PSDB;REPUBLICANOS / PTB / REDE / DC / PMB / PSDB;2;Não Eleito;2020-11-29 19:28:52;71579;250000673436;Válido;2030402020;2020;0,4937;66158;134011
SP;TAUBATÉ;11;Prefeito;15;JOSE ANTONIO SAUD JUNIOR;SAUD;MDB;REPUBLICANOS / PMB / MDB / PV / PROS / PATRIOTA;2;Eleito;2020-11-29 18:52:09;71838;250001117852;Válido;2030402020;2020;0,6501;92770;142712
SP;TAUBATÉ;11;Prefeito;23;LORENY MAYARA CAETANO ROBERTO;LORENY;CIDADANIA;CIDADANIA / SOLIDARIEDADE / PSB;2;Não Eleito;2020-11-29 18:52:09;71838;250000957564;Válido;2030402020;2020;0,3499;49942;142712
